student_id,true_lambda,true_hazard
S00635,0.10389191770953202,0.05135422782363786
S00636,0.09592753961861177,0.10072609321020808
S00637,0.12881910029981858,0.17075959598375248
S00638,0.14648502339759692,0.27467970203624875
S00639,0.056738382337407564,0.030499962855160354
S00640,0.10387616114276582,0.04990494521125753
S00641,0.06502782031211349,0.09258964961140664
S00642,0.0746503478059289,0.06833583169293686
S00643,0.03973027574100991,0.024921504025013173
S00644,0.061416720830915025,0.09676604836022668
S00645,0.042983451085055836,0.09215182997273329
S00646,0.0844426533919287,0.12019736017213177
S00647,0.08804210651172449,0.031638891882776146
S00648,0.09394755442166426,0.002313034217808712
S00649,0.0997012790748122,0.16350464859981195
S00650,0.07288349405684531,0.050909634402242346
S00651,0.13855256319482775,0.11178690953204504
S00652,0.06954551917829793,0.2247590078453752
S00653,0.06311832374843186,0.10139534205799494
S00654,0.14594173641539598,0.1472230501053235
S00655,0.07494978316772773,0.06589426382903067
S00656,0.12080447158599801,0.019729360894599823
S00657,0.08707895041045693,0.11662036522547525
S00658,0.07083423297320264,0.05439308688227107
S00659,0.06887031517054669,0.07955515794345899
S00660,0.09373342776847719,0.20450060224756555
S00661,0.0898155684065427,0.04032685723152709
S00662,0.12553201972562567,0.15843976233131604
S00663,0.047919459130764695,0.003478525685533087
S00664,0.15454133385006835,0.018722688662949113
S00665,0.10781241678739394,0.12489444052125988
S00666,0.0767800042621469,0.1191689592689996
S00667,0.07666451204826522,0.03687328872495009
S00668,0.08367147794696733,0.1575143454461738
S00669,0.1655101922200832,0.14115987866784122
S00670,0.23388979279542793,0.42986958114118823
S00671,0.05701784517191955,0.025040708033778
S00672,0.11102219673346765,0.04339456159856496
S00673,0.08161344678259985,0.16055300665459185
S00674,0.1716337596941317,0.36792894006851473
S00675,0.05184788715210697,0.019580965988059015
S00676,0.140094811734867,0.31315961419886357
S00677,0.24125004815865225,0.283881987597277
S00678,0.1098612659893153,0.03747258796352148
S00679,0.045087956551583826,0.01893601422228839
S00680,0.10013642062397582,0.0819622506736326
S00681,0.17781385439806358,0.1299470879158963
S00682,0.11902664751982414,0.1908720122910361
S00683,0.07740650078911222,0.053320976473969224
S00684,0.05858787867600783,0.009156829264986711
S00685,0.10812032556562852,0.17948458085046862
S00686,0.07707593530315968,0.230824879960595
S00687,0.13664347632905935,0.01759699198874419
S00688,0.2210862565016839,0.3759690230151239
S00689,0.1506473047287079,0.02457989069588887
S00690,0.13520671719643443,0.18687358994150396
S00691,0.06995746774308532,0.044069384829974245
S00692,0.09936651474643143,0.027469678175117942
S00693,0.1329680356286428,0.1228574913313328
S00694,0.09728485613227096,0.045447774278314604
S00695,0.1498430701612629,0.38210375035226446
S00696,0.09171112933324778,0.06819996954446748
S00697,0.1666226859055751,0.1829715626369973
S00698,0.13850211131924858,0.12327969314892506
S00699,0.07918724066517083,0.12456733656990064
S00700,0.2433024250847051,0.11560002514807427
S00701,0.07365548680673803,0.22445365987639423
S00702,0.090655924725605,0.09324344185579925
S00703,0.032837557301399097,0.034257879407559984
S00704,0.19891533358014105,0.18292671074672553
S00705,0.06989885254893313,0.07118590716316804
S00706,0.11493063815222906,0.07966028689105648
S00707,0.1642408053416106,0.1011992181124698
S00708,0.057698748094099035,0.0386891653263178
S00709,0.18579050495330968,0.20335166582412853
S00710,0.04402813454736514,0.0773201446659937
S00711,0.09033100010744344,0.10220468281057334
S00712,0.20208480830667538,0.15376071043339626
S00713,0.06215342767193279,0.0763293667803262
S00714,0.17795225823398644,0.29796604578822217
S00715,0.0633966146187582,0.08262707262668625
S00716,0.05678801138988607,0.1496648738286092
S00717,0.14487936181655298,0.13261479504861057
S00718,0.19986318276161727,0.1863668874412262
S00719,0.17735287128767843,0.09599581679967784
S00720,0.07345551261331412,0.03316917085856204
S00721,0.056247061201500075,0.06014124372462008
S00722,0.10569473114516083,0.07111773759454527
S00723,0.07442693770458159,0.1073053672235542
S00724,0.06852901373358213,0.05073709512032131
S00725,0.054810420266548296,0.05269722109995546
S00726,0.06973294151849649,0.2017253143692686
S00727,0.18049522953090608,0.2915239257922983
S00728,0.1452299780252798,0.26214355523363936
S00729,0.12945649948569593,0.06241962939388255
S00730,0.10103182420117694,0.040256600537446445
S00731,0.147510543102287,0.09181048523279606
S00732,0.06360419804468839,0.12623421282505748
S00733,0.12557694672971426,0.04660144208626348
S00734,0.11218339372564591,0.1065771464087769
S00735,0.07887112435661554,0.19572105167883025
S00736,0.13936013979638623,0.09162960854877447
S00737,0.05857304446824394,0.053086762697298694
S00738,0.1128264064097515,0.1563039607366891
S00739,0.13317250011060172,0.025473145618261295
S00740,0.08067139593592546,0.16923426512886858
S00741,0.13727253420473753,0.09860089617754925
S00742,0.09750232429157624,0.06962969107502023
S00743,0.10782090512689096,0.015633278607241015
S00744,0.056965077769259714,0.026446127259892243
S00745,0.08873839334598052,0.002854148747019963
S00746,0.1458830516615042,0.292803462257767
S00747,0.09762247712310577,0.21725661069470423
S00748,0.061933705019841814,0.02674557011811697
S00749,0.0774737277903237,0.14020406605375085
S00750,0.12381830182509601,0.15577935468893478
S00751,0.1390397980626501,0.056382340312048834
S00752,0.11510159614899339,0.039758934307534986
S00753,0.13983471599113748,0.02730169608886214
S00754,0.05912168037628417,0.07784762319792281
S00755,0.09482597096248646,0.3014419323591165
S00756,0.14883028451500058,0.19040363854377448
S00757,0.11482410422858702,0.013397184541385294
S00758,0.11467851176176196,0.07153882307835259
S00759,0.20378676296155104,0.16255401361163815
S00760,0.10853586143839755,0.023265867185065955
S00761,0.09560611916614124,0.036826366119386514
S00762,0.1426170244511361,0.1598516382997838
S00763,0.1076278224498767,0.07020690359040511
S00764,0.07956651069626626,0.035490362564446536
S00765,0.05125510296597,0.006945613878157594
S00766,0.07016258439579529,0.11228839349888393
S00767,0.18432953246340728,0.2142568556288449
S00768,0.07226991682255932,0.21305940420190975
S00769,0.13528947144980358,0.030867365372171367
S00770,0.06016184742122082,0.08198248549499221
S00771,0.07853910610961148,0.11125787581659738
S00772,0.10671084950872278,0.10048078304950156
S00773,0.057754028276722616,0.02543969174461944
S00774,0.05308079480811256,0.03140796280829937
S00775,0.11041862675831476,0.09702606573789632
S00776,0.09784131611554037,0.009326241714332101
S00777,0.12200051033657922,0.17155213435667158
S00778,0.11229657065859076,0.10223512689118913
S00779,0.12346120365460275,0.07917968094381073
S00780,0.06650220580876944,0.06253936351205985
S00781,0.1458546691562936,0.1367782542129504
S00782,0.06313841797427398,0.07487840973966493
S00783,0.07680090137454279,0.07544874238683583
S00784,0.07569189495955507,0.03050009783290894
S00785,0.12361661770062882,0.06130345636665659
S00786,0.11618673092935297,0.10729422217425234
S00787,0.12553934167127834,0.10140658843876503
S00788,0.16716590887695493,0.38170523237850446
S00789,0.10700210768835657,0.05269003277285745
S00790,0.06973119152853467,0.04289929888170761
S00791,0.06888863477503351,0.045552819310933766
S00792,0.07040013377305142,0.01490663866591572
S00793,0.17362706109586215,0.16356957946782325
S00794,0.14216330432731114,0.05037883637393162
S00795,0.14594185952757519,0.08510968295940086
S00796,0.20492116971367735,0.0802914783855366
S00797,0.13528936977480732,0.09964429530039612
S00798,0.06972088185338374,0.0662920024329986
S00799,0.08857542114017856,0.06931877813699934
S00800,0.1325772425392026,0.1401697301438142
S00801,0.10502017113084171,0.030747539379359867
S00802,0.04732616991795384,0.026462244248080274
S00803,0.08807026042199552,0.233727765342519
S00804,0.03920542707989894,0.022156291964116177
S00805,0.14519804522628593,0.17708855337318352
S00806,0.07331866266697734,0.12345925689749283
S00807,0.11659983401776013,0.013839067555784706
S00808,0.09000049615329465,0.08538309073372669
S00809,0.06451904936704231,0.03873675811685923
S00810,0.09256121733454771,0.08769699800049306
S00811,0.12468684400107374,0.09944992921421525
S00812,0.06423714490588356,0.07872273754526972
S00813,0.17816232901923829,0.04878112743207276
S00814,0.08054817184959205,0.017924379580264164
S00815,0.06381816691291237,0.07254198051730693
S00816,0.08943498703031201,0.08412983558648557
S00817,0.0923582495750813,0.005661061047051506
S00818,0.1262338750642997,0.30134090630747307
S00819,0.1745606157790706,0.12117161998107702
S00820,0.12162485788318753,0.09171579924239917
S00821,0.0787816730590483,0.011258895743046926
S00822,0.055341179811629886,0.04918075480927201
S00823,0.20381260918598218,0.2246711919485102
S00824,0.12554510258687868,0.1676220273242353
S00825,0.03793276244495825,0.01206140449507026
S00826,0.11656908005281005,0.5954990049600171
S00827,0.07893677323186633,0.11516410933990233
S00828,0.11110354616289475,0.17988622263121948
S00829,0.0776217917388532,0.22099585846611977
S00830,0.07131588975440264,0.05312912107985486
S00831,0.05104250434678097,0.05082155769243437
S00832,0.04969057032100448,0.0033198069276465032
S00833,0.09508917952690141,0.011548034027362509
S00834,0.09207241793901953,0.0680353533826696
S00835,0.07065537520056973,0.06461638766505286
S00836,0.04091977004457086,0.02993961659481408
S00837,0.054518508604141855,0.031138155406997863
S00838,0.09949119616125725,0.12955940265183521
S00839,0.0954702979737449,0.12760126823827028
S00840,0.08979835312131146,0.05528364069946447
S00841,0.09333857839952679,0.08112926119229791
S00842,0.15191013691650296,0.1773547044346911
S00843,0.1381284646474946,0.13581470510264268
S00844,0.11268211754303688,0.021316780060954974
S00845,0.16082411770739596,0.0985171441052197
S00846,0.08151729310934806,0.04435003925585366
S00847,0.09339008893533256,0.1942710986776968
S00848,0.05714592358304881,0.02139262572325641
S00849,0.10847064762808788,0.0771498927515616
S00850,0.111571563536567,0.07161980935912649
S00851,0.09037587863788432,0.052185852823455225
S00852,0.06863586305114314,0.010760854742533844
S00853,0.08612633096843304,0.22604801573479338
S00854,0.1057672122030307,0.08006689163529851
S00855,0.10482175184907223,0.12384549543176883
S00856,0.1656435738413765,0.16959976819832417
S00857,0.1227011304985898,0.06958459274649809
S00858,0.05499808235712405,0.04112625256393812
S00859,0.06072748872838818,0.11624921972749583
S00860,0.1561127343771747,0.03203696582020526
S00861,0.16762968057392647,0.12847218480832057
S00862,0.0736823376826227,0.07390787758223831
S00863,0.07758627536654385,0.045584409560717534
S00864,0.14113246575907484,0.08213884176117747
S00865,0.0994473559771253,0.12488152311356754
S00866,0.07605460467233603,0.05193339679699286
S00867,0.217486572521671,0.6304513769019304
S00868,0.14410100750399374,0.18321461684918608
S00869,0.0921356455387531,0.2016604117384181
S00870,0.11690357991998486,0.15580512002217042
S00871,0.10747098438766327,0.03828230962266103
S00872,0.1567010972108414,0.11450749187290209
S00873,0.12400890844464858,0.10061904959056203
S00874,0.19967588496800523,0.1631034301479204
S00875,0.12350397435277731,0.15471159133735862
S00876,0.06263136070042992,0.07355629123330343
S00877,0.08602767879007295,0.07298905430808045
S00878,0.07812611253732697,0.018665371511487724
S00879,0.07433517961490997,0.1788738584023024
S00880,0.0950318694688634,0.05626226996959665
S00881,0.14763017391268507,0.07630669009838359
S00882,0.055710585151463134,0.003536924437523794
S00883,0.07016258439579529,0.09265349061840429
S00884,0.11667011013956229,0.19336228280334783
S00885,0.09584582559714916,0.15565733671978216
S00886,0.12033012729915317,0.007302512640522805
S00887,0.07852232660730417,0.13945355341096027
S00888,0.11983430741553192,0.07307612457510854
S00889,0.051632902119849715,0.032799310661685295
S00890,0.11098995546235567,0.04734326493664729
S00891,0.11099755318011657,0.13579910647605908
S00892,0.0757549381191728,0.12570935735663066
S00893,0.06191826340661961,0.051352941644203336
S00894,0.13415610813289566,0.08160165103954721
S00895,0.06929605616016199,0.12420790473140099
S00896,0.1207558202710329,0.08958573629084494
S00897,0.11025853282607406,0.10613249513040494
S00898,0.12718204720703194,0.0716676710224485
S00899,0.1035178683610403,0.10703073484831564
S00900,0.09410619211131414,0.10895966701667313
S00901,0.13124043297330526,0.05347961913659591
S00902,0.12468541594642485,0.026641144807000396
S00903,0.05621347370328947,0.03869660337562412
S00904,0.14043527623042193,0.03127546767948636
S00905,0.10369274877732229,0.07478765075894157
S00906,0.07005745477018324,0.11917625882495757
S00907,0.07975713714963596,0.05088857169941054
S00908,0.07050199636841757,0.00206072002182316
S00909,0.12175078458225046,0.04065869852841279
S00910,0.05102768032964324,0.04879110882471175
S00911,0.062474943642422016,0.05841663342818637
S00912,0.0545887144166265,0.02178088628332262
S00913,0.116404897579893,0.14228048419126815
S00914,0.06285403812237696,0.025752425548987462
S00915,0.10913403545960357,0.24861203925245934
S00916,0.06855445735887988,0.10569494814365261
S00917,0.16640491591757367,0.64621426051564
S00918,0.09200244779196105,0.11490816334756312
S00919,0.05689634347828036,0.05608597002933907
S00920,0.15192097001484042,0.039079045113486664
S00921,0.07799123237700603,0.06732661444149472
S00922,0.13993658706657772,0.03914689278361999
S00923,0.12400818946084242,0.20916456831284916
S00924,0.15259924681084913,0.06377460422152106
S00925,0.0684104998453236,0.2596242164770217
S00926,0.057179156382211445,0.04296399032324198
S00927,0.07800829624348095,0.27013237585703925
S00928,0.09298150769024453,0.01637592011238108
S00929,0.07199856530722103,0.04000603138907446
S00930,0.12452466408420929,0.028820790475171502
S00931,0.07146911116844855,0.01942221665850719
S00932,0.10317789175505121,0.08476854334391933
S00933,0.12928999244045908,0.01500762761884432
S00934,0.10844957966301326,0.1410674762541853
S00935,0.10498531921541167,0.07853536620895533
S00936,0.08370377089835819,0.04253231231783757
S00937,0.159636301917665,0.09419153029074986
S00938,0.07776398125060197,0.041891339588696196
S00939,0.16890401370394276,0.7185893161040411
S00940,0.15662542502064297,0.104931243798627
S00941,0.09131272512200017,0.06525165515009597
S00942,0.16095588984366788,0.08895131315478498
S00943,0.08694593974015719,0.14565637663974523
S00944,0.11528840840869647,0.11656666464020672
S00945,0.09254602318008599,0.08763368116045227
S00946,0.11190661314404113,0.012093982534576574
S00947,0.06770404724038116,0.05074229927058876
S00948,0.21255618505275542,0.3679447096003944
S00949,0.09172938642933427,0.03393763858526798
S00950,0.13549456695615922,0.24991307159469903
S00951,0.11901470175290607,0.12298786479084176
S00952,0.07717027712287765,0.07873335614212236
S00953,0.0553001761544716,0.07153775795295056
S00954,0.07329306689976957,0.03826635983626403
S00955,0.09493068583852805,0.06895369132778736
S00956,0.0722270899889687,0.12664944623087965
S00957,0.10853225237672212,0.23518766851526843
S00958,0.1678471717600354,0.31141878612910623
S00959,0.06949873533698693,0.15978897765626549
S00960,0.15924528385055473,0.3016849599173987
S00961,0.12963083637157527,0.021286147750211887
S00962,0.08092016657946352,0.09684515124115413
S00963,0.09098649507036488,0.01548849189804862
S00964,0.13740049635349139,0.043367082297644195
S00965,0.15832877376219082,0.038314682621137894
S00966,0.1735198969374264,0.0662697340703047
S00967,0.10688948585742747,0.0959676711021658
S00968,0.051925769189793074,0.018061784899222215
S00969,0.187081281870321,0.18028318792268685
S00970,0.10159760123930422,0.17743666648847206
S00971,0.10008788796091263,0.11218806833555352
S00972,0.11391491899366185,0.012314515030438346
S00973,0.2198945192478011,0.14790488147737965
S00974,0.11458170228724711,0.15674968780865084
S00975,0.03710735445029767,0.023600858993299067
S00976,0.078599439363369,0.08850539228324157
S00977,0.03611220861138663,0.01315263650330574
S00978,0.07508612724111086,0.04806901169769532
S00979,0.07888150445124811,0.11498317381669344
S00980,0.08303932173885596,0.022975429086014985
S00981,0.1102549438131983,0.08552293977059248
S00982,0.10189299709619651,0.07211579476125696
S00983,0.06439012966771776,0.03690204848419571
S00984,0.06344153356439189,0.0696129960692075
S00985,0.1605376252260628,0.31315149053574426
S00986,0.046007994880138105,0.030678247688316704
S00987,0.07825735617377481,0.036265403908385785
S00988,0.07030618280634877,0.0461265367402751
S00989,0.051269196255085685,0.1058973198841138
S00990,0.12295460019480516,0.044852181702232485
S00991,0.14128416780594322,0.042771088444187665
S00992,0.12957388489036922,0.06481761049096067
S00993,0.07577854333590579,0.10403959902898934
S00994,0.08237427034583825,0.06701318284320472
S00995,0.10678271707493751,0.1438942846007398
S00996,0.07742145102651403,0.021222979059900303
S00997,0.10389556283166233,0.0701390759774201
S00998,0.13880345526671256,0.042430921804531195
S00999,0.08563999688151848,0.027584546940524608
S01000,0.07433621475334584,0.0789150839659249
S01001,0.051080958406839676,0.03482294682975268
S01002,0.09545424892374411,0.29051616944307584
S01003,0.16633510994127762,0.3117182078847735
S01004,0.09274931347055743,0.07817610785174779
S01005,0.1108098158633438,0.07322313572142723
S01006,0.0876273545477612,0.016415937038845613
S01007,0.10320212351667038,0.013177806760382917
S01008,0.13304824284403552,0.23700097800447706
S01009,0.08155258241774035,0.03985503023250599
S01010,0.07537113430598281,0.0746457429129702
S01011,0.11445692032668851,0.09993169142068624
S01012,0.07269219756140562,0.1016533315809513
S01013,0.0972043227417686,0.2583394331557052
S01014,0.08984639279431794,0.13608949026911363
S01015,0.10010018988064852,0.07154624907997567
S01016,0.16230409757362638,0.34364019247680566
S01017,0.11152206272409411,0.1352489058105948
S01018,0.2032981074690097,0.14781895184925806
S01019,0.10178946516745106,0.0954787108025328
S01020,0.15319454629040039,0.24674025457408214
S01021,0.08367735882796835,0.1745593112183567
S01022,0.1290389786855866,0.06252983074790695
S01023,0.0849271195700124,0.05406178091961405
S01024,0.13781519598455122,0.028245621325042797
S01025,0.10650765730458324,0.1665130219145843
S01026,0.10466279595790494,0.07254251192101026
S01027,0.0799250906882951,0.19390209979045586
S01028,0.07918724066517083,0.1745950751342045
S01029,0.13635072271917717,0.1320784604106357
S01030,0.10501135064788655,0.10649791505620707
S01031,0.09658568815015416,0.0416020631726507
S01032,0.09867337795229215,0.04376172266321184
S01033,0.07167087092731465,0.061581849711059664
S01034,0.05762105683392229,0.038978277947027795
S01035,0.0687291294566537,0.17808687689087863
S01036,0.0882663859432637,0.0414104131666412
S01037,0.06788500584335166,0.0899165405691068
S01038,0.054827232081626286,0.038691343681535165
S01039,0.07944677757341467,0.07271205681376101
S01040,0.13744523123302893,0.15558679910971474
S01041,0.07076461565734261,0.019970946241922905
S01042,0.07387319286323492,0.10759141663222793
S01043,0.13433247179267468,0.26934459540190525
S01044,0.19210502372341778,0.3507736245503222
S01045,0.08641957536763545,0.06252039871777833
S01046,0.09792842012912058,0.03788264203106489
S01047,0.10056691783027077,0.15829944646523378
S01048,0.08468160536574414,0.044799557336096474
S01049,0.13241487215293274,0.13204162706224204
S01050,0.17426389988960733,0.020340853993242525
S01051,0.2450696030725898,0.04334194344922322
S01052,0.14352212945156204,0.1019328077063051
S01053,0.1478081355088941,0.10257211440067156
S01054,0.09145841865692451,0.03008035248536576
S01055,0.09773792197567471,0.012305922335477703
S01056,0.18057930895738103,0.19578165764908187
S01057,0.10186639518050136,0.014388869729771589
S01058,0.16135232156551102,0.06969423760182593
S01059,0.05476761791758146,0.07776929337088061
S01060,0.05434369855018279,0.0433446104665391
S01061,0.053017177430720666,0.056897322569396225
S01062,0.09134478057998104,0.08351044780080129
S01063,0.1295343105505483,0.12169837604328833
S01064,0.18112531175992075,0.12774952987277272
S01065,0.20455456716587436,0.06699677582997464
S01066,0.08145503095880274,0.14595535627646897
S01067,0.09613206794101886,0.09168638676090228
S01068,0.2528429069831208,0.22937204415165108
S01069,0.07524662161491368,0.3590019820448726
S01070,0.12191760712261115,0.038654669798882706
S01071,0.05423570367249003,0.09779362875684805
S01072,0.26576600047243365,0.2598071467675791
S01073,0.09741822273866399,0.022797756311389167
S01074,0.06660372787510192,0.033267359291077166
S01075,0.0664078440726531,0.03912302459609113
S01076,0.07746414492135345,0.014654200317435447
S01077,0.05743310272272125,0.030715773482744825
S01078,0.13199907491438417,0.19790056184697077
S01079,0.16584014167254443,0.3367890027400551
S01080,0.1274405333116053,0.13392106749730437
S01081,0.08865144853452492,0.08083180996218264
S01082,0.0773539458744671,0.056548640143112866
S01083,0.14913006711939253,0.06405767560477242
S01084,0.11515640873478464,0.06826603147566841
S01085,0.09091216801602225,0.0990998621978266
S01086,0.06444519567289196,0.013044949817465276
S01087,0.19271428341107869,0.13248943118618672
S01088,0.06148634902675174,0.05592415658898224
S01089,0.07494954719700234,0.07418622192873621
S01090,0.12969606072752413,0.02339121067808057
S01091,0.14862863823763842,0.34204551644853826
S01092,0.08027584836036307,0.10047444687468571
S01093,0.07208807371336177,0.02708380688496585
S01094,0.11039796005634028,0.0623536994932456
S01095,0.144465047937383,0.21079609791572457
S01096,0.06975393534523514,0.114721245238953
S01097,0.055538060422739725,0.023645185965776052
S01098,0.08569683132390772,0.028944566066772075
S01099,0.14166108886750375,0.2801365654760643
S01100,0.07862761325088348,0.09487653962712307
S01101,0.13957957225200263,0.10871821466588381
S01102,0.053795707867405854,0.029262054580452185
S01103,0.05490672288890527,0.04003042686928194
S01104,0.08128354129612662,0.02794712078016444
S01105,0.17469325831588736,0.28615708916408367
S01106,0.06178526387579907,0.060457020914754966
S01107,0.07412962004475479,0.07969797720233285
S01108,0.05348318937562855,0.200973552506398
S01109,0.14445337822690402,0.16127327659441743
S01110,0.10135854638822278,0.0314559857961133
S01111,0.14754361698068671,0.07292350928833391
S01112,0.13492567668991692,0.23597784709705025
S01113,0.13657937667713352,0.2751578101016026
S01114,0.0722185565379353,0.07164435247744827
S01115,0.07559700399992833,0.04818600108026454
S01116,0.09103945720447244,0.14402165360968258
S01117,0.16641084724869706,0.05247896937465151
S01118,0.10189319600254124,0.03650147767130896
S01119,0.2395442002428896,0.1771083098545538
S01120,0.04712014492596444,0.055156442918524805
S01121,0.11050720598509114,0.10669187507155535
S01122,0.04617748266674468,0.04808522891874711
S01123,0.1780063881179092,0.04461733922035774
S01124,0.0990315493443078,0.05903662106505799
S01125,0.0629203852538597,0.049162337465561916
S01126,0.11977433403324515,0.0719338055582943
S01127,0.09012617078659495,0.04493127822716187
S01128,0.06739237993378472,0.08517818869380457
S01129,0.08607827780074204,0.05561808817011379
S01130,0.09878550843730484,0.03722585344494918
S01131,0.11060078992798508,0.19616763012126093
S01132,0.18477808814965516,0.1687685351548392
S01133,0.20967933251998835,0.03031078894510005
S01134,0.06099642056134838,0.07028474016444196
S01135,0.08978794251650765,0.26741345776425446
S01136,0.0855866695170799,0.1383897725991776
S01137,0.046007994880138105,0.0868745875413101
S01138,0.09608849652793276,0.1994799109856287
S01139,0.12444461055551596,0.143184966287244
S01140,0.14129009429015857,0.06416873267684563
S01141,0.04978291294602349,0.08732179246796865
S01142,0.17117691057399453,0.04643245674660984
S01143,0.09268510398218761,0.08373134259460761
S01144,0.04651687654174539,0.06140100443428501
S01145,0.08581795811961519,0.09126130366444919
S01146,0.0938953550833909,0.05727118131357271
S01147,0.13505257640573662,0.038068374265273895
S01148,0.09617756683220206,0.2777186001358114
S01149,0.13069513388969242,0.18731734889087448
S01150,0.15110379818631514,0.0767930555584388
S01151,0.08241893326287542,0.02560219903083718
S01152,0.11330728228145058,0.10644278278513541
S01153,0.10225322389024218,0.09257512203204822
S01154,0.10668659911957667,0.10336541425649254
S01155,0.2056562319025926,0.4523307974766764
S01156,0.12697364651350426,0.0561526232958423
S01157,0.07632319144840921,0.08990809739953035
S01158,0.0420348112635101,0.0065989356748993614
S01159,0.1570952180405749,0.10655557184815233
S01160,0.07073572919026122,0.16119546495616907
S01161,0.09365535965307989,0.02256479799394807
S01162,0.15298230972457647,0.23347176959942667
S01163,0.08905275872296095,0.05391593230560198
S01164,0.050240183927444934,0.036609314093460896
S01165,0.05337316280023461,0.028118983780031585
S01166,0.0972043227417686,0.11903334620642415
S01167,0.07131388323162201,0.09271581232958709
S01168,0.1436532388611561,0.23885391782021284
S01169,0.14177473299932283,0.08791120378118072
S01170,0.0761998409207429,0.033596485138221326
S01171,0.0903862582790804,0.17401577665277193
S01172,0.12071487024787986,0.060011105984476565
S01173,0.1718857319297113,0.2221180801292103
S01174,0.040606494138639176,0.018967736053337302
S01175,0.08684755145563292,0.11008606759470747
S01176,0.0605709365488543,0.28594404579997745
S01177,0.07313568940162232,0.11058666868729965
S01178,0.13668185087906656,0.06127169385178944
S01179,0.09248057711969844,0.08264862321679096
S01180,0.15905344900107768,0.1638353169762315
S01181,0.06329555991262027,0.05110240047525258
S01182,0.24235422109168,0.37066391616775635
S01183,0.2084244630339006,0.3179143652002799
S01184,0.11810773178615207,0.1231296413934401
S01185,0.07850092422165791,0.19976839032221458
S01186,0.12138978033417806,0.04710191545829803
S01187,0.13372897579858242,0.06693497849517878
S01188,0.15048714363349053,0.008730798689048132
S01189,0.11643573547467567,0.11596465462123967
S01190,0.0703469920109686,0.04694856154119256
S01191,0.13175219372047228,0.1548626678778691
S01192,0.0723235592544835,0.031502676410639606
S01193,0.1810612532214549,0.07130539916718275
S01194,0.05799611378002302,0.0519112133054933
S01195,0.1362631258792154,0.06620067108190959
S01196,0.11235096915747968,0.12240671884517611
S01197,0.09519006537319329,0.10217661026278445
S01198,0.11691197817211106,0.09284726796708487
S01199,0.09065305942807549,0.13319204592247275
S01200,0.07755600148693177,0.07283179076731806
S01201,0.061800938383930984,0.03836912046241036
S01202,0.10162002658764892,0.037926577048700276
S01203,0.0860698376457265,0.09896184832453572
S01204,0.10791664253512566,0.04640104392285126
S01205,0.09315137479152863,0.1605459906595808
S01206,0.09415029481486992,0.10541522103422032
S01207,0.0810997062319432,0.044861609019790076
S01208,0.11975805258025893,0.03707565411446688
S01209,0.0875946795824238,0.0230833575849707
S01210,0.03625063904287691,0.0791132208004094
S01211,0.1164324480622849,0.008373768626235357
S01212,0.057499778567997206,0.024497472322896983
S01213,0.05625063048296094,0.24416551135939873
S01214,0.0936782903128626,0.15358057846761122
S01215,0.0579016440096262,0.15157083856965228
S01216,0.0566886916940127,0.07478404341887812
S01217,0.061286954863214206,0.05900999832294365
S01218,0.09251328391543616,0.11432378394688197
S01219,0.1102035632711358,0.02660115082454446
S01220,0.042983451085055836,0.01892961200961885
S01221,0.1008129939500846,0.03380461383567908
S01222,0.10811339879014899,0.029923741611579343
S01223,0.07778102758546054,0.32333341821083833
S01224,0.11812918775038862,0.045408644000475645
S01225,0.10104119353748751,0.17296869421023575
S01226,0.18416159142835986,0.016895256077726826
S01227,0.046007994880138105,0.04131896477963048
S01228,0.05796788174165787,0.08064518406971172
S01229,0.07575863938455898,0.02063542202425327
S01230,0.09415637198051968,0.06542569278757523
S01231,0.13577883107707728,0.29834905794152594
S01232,0.07547350035333877,0.1523114463091604
S01233,0.08550985918865527,0.032179482358827644
S01234,0.08867495358533932,0.2521251723957715
S01235,0.09567018247517335,0.23625349664048786
S01236,0.05824600003955565,0.10189745055971665
S01237,0.15920934651753943,0.029600519781604426
S01238,0.16705737943596408,0.07494592492476208
S01239,0.04489656544107431,0.05381678609595693
S01240,0.0901130508760349,0.07278072968578361
S01241,0.09928191537202016,0.09063853757517029
S01242,0.13639015682738814,0.1687324853466654
S01243,0.07659833809703058,0.07977103441956357
S01244,0.10470997042661669,0.15920253174379834
S01245,0.06627356534616324,0.16820246754869794
S01246,0.11259701247156075,0.11867403336127175
S01247,0.17279504757512257,0.11019564257415404
S01248,0.08684266316479096,0.07517935410158053
S01249,0.07348636301707247,0.020533033285925137
S01250,0.06354924919257839,0.061168282255767405
S01251,0.13635225056301714,0.27582670507006524
S01252,0.10894195126076217,0.009414085568116924
S01253,0.07846333533623108,0.008671161971576207
S01254,0.0949023538201311,0.16812763707543008
S01255,0.139288151942327,0.0673441288778398
S01256,0.12431456690086135,0.09868886802345292
S01257,0.11800734816127947,0.14481891934271457
S01258,0.04568598049891883,0.12978531500767365
S01259,0.12598516696965267,0.21974373904828792
S01260,0.04851219371411716,0.08555215407661622
S01261,0.1441971343949164,0.2111085405409568
S01262,0.07463205190726935,0.030130929289348997
S01263,0.06395650665803468,0.07836393298040717
S01264,0.07251657693683781,0.1786518679571909
S01265,0.06899715523968394,0.0014859201214666759
S01266,0.05200099577151555,0.004488673056590136
S01267,0.10675387537216008,0.14513775772367676
S01268,0.21942659900001138,0.059851897484852125
S01269,0.11542986659702004,0.07751518062851415
S01270,0.08595554893005204,0.09426966618953952
